1.000000,0.500000
1.000000,0.270270
0.000000,0.000000
0.000000,0.000000
1.000000,0.263158
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
3.000000,0.357143
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,2.500000
3.000000,2.500000
0.000000,0.000000
8.000000,0.370370
0.000000,0.000000
0.000000,0.000000
1.000000,5.000000
3.000000,2.500000
1.000000,5.000000
0.000000,0.000000
3.000000,2.500000
3.000000,2.500000
3.000000,1.666667
3.000000,1.666667
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
1.000000,0.270270
1.000000,0.400000
0.000000,0.000000
0.000000,0.000000
8.000000,0.312500
8.000000,0.333333
1.000000,2.500000
1.000000,2.500000
1.000000,5.000000
1.000000,1.666667
1.000000,1.000000
1.000000,0.833333
3.000000,0.454545
3.000000,0.454545
3.000000,0.555556
1.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
1.000000,5.000000
0.000000,0.000000
0.000000,0.000000
3.000000,0.625000
3.000000,1.666667
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,0.555556
3.000000,0.714286
3.000000,0.714286
3.000000,1.000000
3.000000,1.000000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,0.333333
1.000000,0.384615
1.000000,0.333333
1.000000,0.588235
3.000000,0.333333
3.000000,0.454545
3.000000,0.434783
0.000000,0.000000
0.000000,0.000000
3.000000,0.476190
3.000000,0.714286
3.000000,1.250000
3.000000,1.250000
3.000000,1.666667
3.000000,1.666667
3.000000,1.250000
3.000000,1.000000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,0.322581
3.000000,0.588235
3.000000,0.714286
8.000000,1.250000
8.000000,0.666667
8.000000,0.833333
8.000000,1.250000
3.000000,0.344828
1.000000,5.000000
3.000000,0.357143
8.000000,1.250000
8.000000,1.250000
0.000000,0.000000
3.000000,0.208333
0.000000,0.000000
3.000000,0.243902
0.000000,0.000000
0.000000,0.000000
3.000000,1.666667
3.000000,0.322581
0.000000,0.000000
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
1.000000,5.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
1.000000,0.714286
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
8.000000,0.370370
1.000000,5.000000
0.000000,0.000000
1.000000,5.000000
20.000000,0.500000
0.000000,0.000000
3.000000,0.714286
3.000000,0.232558
3.000000,1.666667
3.000000,1.666667
3.000000,1.250000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
0.000000,0.000000
1.000000,2.500000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,2.500000
3.000000,1.666667
3.000000,2.500000
3.000000,2.500000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
0.000000,0.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
1.000000,0.303030
0.000000,0.000000
1.000000,0.322581
3.000000,0.400000
3.000000,0.500000
3.000000,2.500000
3.000000,2.500000
3.000000,0.833333
3.000000,2.500000
3.000000,1.250000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,2.500000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,0.243902
0.000000,0.000000
3.000000,0.212766
0.000000,0.000000
0.000000,0.000000
3.000000,0.714286
3.000000,1.666667
3.000000,2.500000
1.000000,5.000000
3.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
8.000000,0.555556
8.000000,0.454545
0.000000,0.000000
1.000000,0.227273
0.000000,0.000000
3.000000,0.294118
3.000000,0.500000
3.000000,0.714286
3.000000,1.666667
3.000000,0.500000
3.000000,1.250000
3.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
3.000000,2.500000
0.000000,0.000000
1.000000,5.000000
3.000000,0.625000
8.000000,0.384615
0.000000,0.000000
8.000000,0.263158
8.000000,1.250000
3.000000,2.500000
0.000000,0.000000
3.000000,1.000000
3.000000,0.625000
3.000000,1.250000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
1.000000,0.227273
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
0.000000,0.000000
3.000000,2.500000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
1.000000,5.000000
3.000000,2.500000
1.000000,1.666667
3.000000,0.500000
1.000000,2.500000
1.000000,2.500000
3.000000,2.500000
1.000000,5.000000
1.000000,2.500000
1.000000,2.500000
1.000000,0.344828
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
1.000000,5.000000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
1.000000,0.434783
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
3.000000,2.500000
1.000000,0.270270
1.000000,5.000000
0.000000,0.000000
3.000000,2.500000
8.000000,0.294118
8.000000,1.250000
8.000000,1.250000
0.000000,0.000000
3.000000,1.666667
0.000000,0.000000
3.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
8.000000,0.232558
0.000000,0.000000
1.000000,0.204082
0.000000,0.000000
1.000000,5.000000
3.000000,0.357143
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,0.555556
1.000000,1.666667
1.000000,0.588235
1.000000,0.526316
1.000000,0.434783
1.000000,0.714286
1.000000,1.250000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
3.000000,0.416667
1.000000,5.000000
1.000000,0.625000
3.000000,0.500000
3.000000,0.555556
3.000000,0.714286
3.000000,1.666667
1.000000,5.000000
1.000000,5.000000
1.000000,2.500000
1.000000,2.500000
1.000000,2.500000
3.000000,1.000000
3.000000,1.250000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,2.500000
3.000000,1.666667
3.000000,1.666667
0.000000,0.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,0.263158
0.000000,0.000000
0.000000,0.000000
1.000000,1.666667
3.000000,2.500000
0.000000,0.000000
0.000000,0.000000
3.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
3.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
3.000000,2.500000
1.000000,5.000000
0.000000,0.000000
0.000000,0.000000
1.000000,5.000000
3.000000,0.357143
3.000000,0.434783
8.000000,1.250000
3.000000,2.500000
1.000000,5.000000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,2.500000
3.000000,1.666667
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
0.000000,0.000000
8.000000,0.357143
8.000000,0.416667
8.000000,0.500000
8.000000,0.555556
8.000000,1.000000
3.000000,2.500000
1.000000,5.000000
0.000000,0.000000
1.000000,5.000000
3.000000,1.666667
3.000000,0.833333
3.000000,0.833333
3.000000,1.000000
3.000000,0.833333
3.000000,0.833333
3.000000,1.000000
3.000000,1.000000
3.000000,1.250000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
3.000000,0.555556
3.000000,1.666667
3.000000,1.250000
3.000000,0.714286
3.000000,0.625000
3.000000,1.250000
3.000000,1.250000
3.000000,1.250000
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
3.000000,1.666667
1.000000,5.000000
3.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
0.000000,0.000000
3.000000,0.434783
3.000000,1.000000
3.000000,1.666667
3.000000,0.625000
3.000000,0.526316
3.000000,0.555556
3.000000,0.769231
3.000000,1.250000
3.000000,0.588235
3.000000,0.769231
1.000000,5.000000
1.000000,5.000000
0.000000,0.000000
1.000000,5.000000
8.000000,1.250000
8.000000,1.250000
3.000000,2.500000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
1.000000,5.000000
